지역명,날짜,풍속,기온,습도,강수량,일조,일사
통영,20220611,1.7,21.5,73.3,0.0,3.5,0.0
통영,20220612,2.0,20.4,69.9,0.0,8.5,0.0
통영,20220613,1.9,19.9,73.0,0.0,0.3,0.0
통영,20220614,2.7,17.3,95.1,13.5,0.0,0.0
통영,20220615,2.3,19.9,88.5,0.4,6.2,0.0
통영,20220616,2.9,21.7,81.6,0.0,12.1,0.0
통영,20220617,2.5,22.2,85.4,0.0,7.1,0.0
통영,20220618,2.2,23.6,82.0,0.0,10.2,0.0
통영,20220619,2.4,23.1,86.9,0.0,7.9,0.0
통영,20220620,1.7,23.6,87.6,0.0,7.4,0.0
통영,20220621,1.9,25.1,81.9,0.0,8.0,0.0
통영,20220622,2.3,23.7,87.6,0.0,12.1,0.0
통영,20220623,4.1,23.7,95.1,1.0,0.0,0.0
통영,20220624,6.1,0.0,0.0,12.7,2.6,0.0
통영,20220625,4.2,23.5,92.5,3.5,1.9,0.0
통영,20220626,4.1,24.0,97.4,1.5,0.2,0.0
통영,20220627,6.4,25.1,95.4,3.1,0.0,0.0
통영,20220628,7.0,25.2,92.8,5.2,0.0,0.0
통영,20220629,7.2,25.4,91.6,3.5,0.2,0.0
통영,20220630,3.5,25.0,93.5,0.0,3.6,0.0
통영,20220701,1.5,25.6,88.1,0.0,11.1,0.0
통영,20220702,1.4,27.3,74.6,0.0,11.6,0.0
통영,20220703,1.8,26.9,75.8,0.0,8.0,0.0
통영,20220704,1.5,27.4,77.5,0.0,10.1,0.0
통영,20220705,2.4,26.7,84.3,0.0,7.0,0.0
통영,20220706,2.1,26.6,90.0,0.0,7.5,0.0
통영,20220707,3.4,27.3,89.8,0.0,8.4,0.0
통영,20220708,2.5,26.3,92.4,1.4,1.7,0.0
통영,20220709,1.8,27.3,78.1,0.0,11.9,0.0
통영,20220710,1.5,26.8,81.1,0.0,8.5,0.0
통영,20220711,1.0,24.7,95.3,26.3,2.7,0.0
통영,20220712,1.5,25.0,82.5,0.0,3.5,0.0
통영,20220713,1.7,24.5,84.9,0.0,1.5,0.0
통영,20220714,2.3,26.8,87.6,1.7,6.2,0.0
통영,20220715,1.7,25.0,87.5,0.0,12.0,0.0
통영,20220716,1.7,26.2,77.9,0.0,12.3,0.0
통영,20220717,2.0,26.0,77.3,0.0,6.6,0.0
통영,20220718,2.0,22.9,97.9,70.7,0.0,0.0
통영,20220719,2.1,25.1,89.4,0.0,8.6,0.0
통영,20220720,1.4,25.5,82.0,0.0,11.5,0.0
통영,20220721,4.0,26.0,81.6,20.9,9.6,0.0
통영,20220722,2.5,25.6,72.6,0.0,12.2,0.0
통영,20220723,1.5,24.2,85.0,0.1,2.1,0.0
통영,20220724,3.7,25.7,86.0,22.0,9.8,0.0
통영,20220725,2.1,25.2,86.4,0.0,10.3,0.0
통영,20220726,1.6,25.7,84.0,0.0,8.9,0.0
통영,20220727,2.0,26.1,78.1,0.0,11.2,0.0
통영,20220728,1.9,26.9,83.5,0.0,6.1,0.0
통영,20220729,2.3,29.0,73.1,0.0,12.0,0.0
통영,20220730,1.8,27.9,77.9,0.0,0.9,0.0
통영,20220731,2.6,26.6,88.1,8.7,0.0,0.0
통영,20220801,7.0,27.5,84.0,9.2,2.6,0.0
통영,20220802,5.9,27.5,89.6,21.0,4.2,0.0
통영,20220803,2.2,26.9,94.0,29.3,2.7,0.0
통영,20220804,2.4,28.0,86.1,0.0,11.7,0.0
통영,20220805,2.0,28.1,85.9,0.0,9.7,0.0
통영,20220806,2.2,28.7,84.3,0.0,11.1,0.0
통영,20220807,2.9,28.4,87.8,0.0,9.7,0.0
통영,20220808,3.5,28.8,80.9,0.0,7.5,0.0
통영,20220809,4.1,28.6,81.9,0.0,7.1,0.0
통영,20220810,3.5,28.0,85.5,0.9,1.2,0.0
통영,20220811,2.3,27.4,88.6,0.3,0.0,0.0
통영,20220812,2.0,27.7,88.0,0.0,7.6,0.0
통영,20220813,2.2,27.0,89.8,0.0,6.9,0.0
통영,20220814,2.9,28.8,81.9,0.0,10.3,0.0
통영,20220815,4.3,28.5,85.6,0.0,7.8,0.0
통영,20220816,2.2,26.2,92.3,29.8,0.0,0.0
통영,20220817,1.4,23.9,99.0,10.6,0.0,0.0
통영,20220818,1.7,24.7,89.9,0.0,10.1,0.0
통영,20220819,2.0,26.0,89.1,0.0,6.5,0.0
통영,20220820,1.9,25.8,94.3,17.3,0.6,0.0
통영,20220821,1.9,25.7,77.1,0.0,9.6,0.0
통영,20220822,1.9,24.6,78.6,0.0,10.9,0.0
통영,20220823,1.2,25.5,83.8,0.0,1.5,0.0
통영,20220824,2.5,23.1,92.1,35.1,2.2,0.0
통영,20220825,1.7,23.7,84.0,0.0,11.0,0.0
통영,20220826,1.8,24.3,73.6,0.0,9.9,0.0
통영,20220827,1.6,23.9,71.6,0.0,8.8,0.0
통영,20220828,2.2,23.1,63.0,0.0,8.7,0.0
통영,20220829,2.7,23.8,75.5,0.0,6.1,0.0
통영,20220830,2.3,23.9,91.0,12.0,0.8,0.0
통영,20220831,1.2,23.6,95.0,21.4,0.1,0.0
통영,20220901,2.1,22.0,90.9,2.1,0.0,0.0
통영,20220902,2.9,21.2,97.5,12.3,0.0,0.0
통영,20220903,2.8,22.9,95.4,2.6,0.3,0.0
통영,20220904,2.5,26.2,91.6,0.0,6.5,0.0
통영,20220905,2.8,25.8,95.4,26.4,0.0,0.0
통영,20220906,4.3,24.4,77.6,81.4,8.7,0.0
통영,20220907,1.3,22.5,73.0,0.0,10.2,0.0
통영,20220908,2.1,22.7,73.8,0.0,9.0,0.0
통영,20220909,2.0,22.6,74.4,0.0,7.9,0.0
통영,20220910,2.4,22.7,75.3,0.0,2.4,0.0
통영,20220911,2.0,23.6,80.0,0.0,5.7,0.0
통영,20220912,2.5,24.2,82.6,0.0,0.8,0.0
통영,20220913,2.5,25.4,75.4,0.0,5.9,0.0
통영,20220914,2.3,24.7,74.0,0.0,5.4,0.0
통영,20220915,2.5,24.9,78.4,0.0,7.4,0.0
통영,20220916,2.5,25.6,86.3,0.1,7.1,0.0
통영,20220917,2.9,25.6,88.9,0.4,3.9,0.0
통영,20220918,4.2,26.8,81.0,17.8,5.7,0.0
통영,20220919,5.8,26.4,73.5,16.2,7.8,0.0
통영,20220920,1.9,20.6,61.5,0.0,8.8,0.0
통영,20220921,2.0,19.0,68.9,0.0,9.6,0.0
통영,20220922,2.5,20.2,76.3,0.0,6.6,0.0
통영,20220923,2.3,21.9,72.0,0.0,7.0,0.0
통영,20220924,3.2,19.9,59.0,0.0,8.8,0.0
통영,20220925,2.0,19.8,73.5,0.0,0.0,0.0
통영,20220926,2.3,19.7,83.8,0.0,0.7,0.0
통영,20220927,2.1,21.0,84.1,0.1,5.7,0.0
통영,20220928,1.7,21.4,82.3,0.0,4.5,0.0
통영,20220929,1.5,21.7,83.5,0.0,9.7,0.0
통영,20220930,1.6,21.3,87.9,0.0,9.7,0.0
통영,20221001,1.3,21.7,88.0,0.0,9.6,0.0
통영,20221002,1.7,22.6,88.1,0.0,9.7,0.0
통영,20221003,4.8,25.2,89.4,0.0,2.1,0.0
통영,20221004,4.8,23.1,90.9,5.5,2.4,0.0
통영,20221005,2.1,18.8,81.6,0.0,5.5,0.0
통영,20221006,1.5,17.7,91.0,4.5,0.0,0.0
통영,20221007,2.6,18.0,73.1,0.0,7.0,0.0
통영,20221008,2.5,17.5,69.0,0.0,8.6,0.0
통영,20221009,2.8,16.5,85.0,0.4,0.0,0.0
통영,20221010,4.9,15.0,61.5,0.0,8.8,0.0
통영,20221011,2.5,15.4,64.4,0.0,9.5,0.0
통영,20221012,2.5,16.6,70.4,0.0,8.1,0.0
통영,20221013,3.2,18.7,69.8,0.0,9.4,0.0
통영,20221014,2.6,18.4,77.3,0.0,9.4,0.0
통영,20221015,1.8,18.8,83.5,0.0,9.4,0.0
통영,20221016,2.0,19.1,85.8,0.0,8.8,0.0
통영,20221017,3.2,17.1,65.8,0.0,9.5,0.0
통영,20221018,3.3,12.6,51.1,0.0,9.5,0.0
통영,20221019,2.4,12.7,50.1,0.0,9.5,0.0
통영,20221020,1.9,14.6,63.0,0.0,9.6,0.0
통영,20221021,1.2,17.2,76.5,0.0,5.3,0.0
통영,20221022,1.4,18.9,76.4,0.0,7.7,0.0
통영,20221023,1.9,16.9,65.1,0.0,9.2,0.0
통영,20221024,3.6,14.0,45.3,0.0,9.5,0.0
통영,20221025,3.3,13.7,56.6,0.0,9.4,0.0
통영,20221026,2.6,14.8,67.9,0.0,8.1,0.0
통영,20221027,1.6,16.4,70.8,0.0,9.4,0.0
통영,20221028,2.4,16.4,73.8,0.0,9.3,0.0
통영,20221029,2.5,16.1,75.9,0.0,8.2,0.0
통영,20221030,2.2,15.1,75.4,0.0,6.7,0.0
통영,20221031,3.0,15.5,68.9,0.0,9.2,0.0
통영,20221101,1.7,15.5,71.1,0.0,9.5,0.0
통영,20221102,1.4,14.9,67.4,0.0,9.5,0.0
통영,20221103,1.7,14.7,63.9,0.0,8.2,0.0
통영,20221104,3.5,11.9,41.9,0.0,9.3,0.0
통영,20221105,2.8,10.0,43.1,0.0,9.5,0.0
통영,20221106,1.6,11.0,58.0,0.0,9.4,0.0
통영,20221107,1.5,12.0,68.8,0.0,9.1,0.0
통영,20221108,1.5,13.0,69.8,0.0,9.3,0.0
통영,20221109,1.3,13.5,74.1,0.0,8.7,0.0
통영,20221110,1.4,14.4,68.5,0.0,6.8,0.0
통영,20221111,2.8,17.1,74.5,0.0,7.7,0.0
통영,20221112,2.9,18.2,88.0,5.4,5.0,0.0
통영,20221113,3.4,17.4,76.5,17.4,8.0,0.0
통영,20221114,1.7,13.2,70.6,0.0,2.7,0.0
통영,20221115,2.8,10.6,60.1,0.0,8.1,0.0
통영,20221116,1.5,12.4,66.5,0.0,8.4,0.0
통영,20221117,1.9,11.6,61.9,0.0,8.5,0.0
통영,20221118,3.0,13.5,68.0,0.0,9.4,0.0
통영,20221119,2.9,15.6,69.9,0.0,7.9,0.0
통영,20221120,2.3,13.9,87.1,0.5,0.3,0.0
통영,20221121,1.5,13.3,85.3,0.0,4.4,0.0
통영,20221122,2.7,13.5,83.5,8.2,0.0,0.0
통영,20221123,2.7,14.0,76.6,0.4,7.8,0.0
통영,20221124,1.6,12.2,60.6,0.0,8.6,0.0
통영,20221125,1.2,12.9,78.0,0.0,8.9,0.0
통영,20221126,1.4,13.5,68.5,0.0,8.8,0.0
통영,20221127,2.3,11.7,61.6,0.0,6.8,0.0
통영,20221128,4.9,17.1,82.8,0.5,2.5,0.0
통영,20221129,5.2,15.4,74.8,14.5,0.4,0.0
통영,20221130,4.4,3.4,41.5,0.0,3.2,0.0
통영,20221201,4.8,1.4,41.4,0.0,6.7,0.0
통영,20221202,2.5,2.7,51.6,0.0,8.9,0.0
통영,20221203,1.3,7.0,68.4,0.0,1.0,0.0
통영,20221204,4.7,6.9,35.6,0.0,7.1,0.0
통영,20221205,4.4,4.1,29.5,0.0,7.7,0.0
통영,20221206,2.7,4.3,45.3,0.0,9.1,0.0
통영,20221207,2.1,6.9,53.9,0.0,8.1,0.0
통영,20221208,1.6,6.9,65.8,0.0,8.8,0.0
통영,20221209,1.6,8.3,66.5,0.0,4.4,0.0
통영,20221210,2.1,7.9,65.5,0.0,3.3,0.0
통영,20221211,3.6,7.2,44.9,0.0,8.8,0.0
통영,20221212,2.4,6.8,73.6,2.2,2.8,0.0
통영,20221213,3.9,7.1,56.0,0.0,7.3,0.0
통영,20221214,3.6,0.5,48.1,0.0,9.1,0.0
통영,20221215,2.0,2.2,58.6,0.0,8.9,0.0
통영,20221216,3.1,3.8,43.5,0.0,7.8,0.0
통영,20221217,3.9,1.2,40.8,0.0,6.6,0.0
통영,20221218,2.9,-2.7,47.6,0.0,9.0,0.0
통영,20221219,1.4,-0.3,60.1,0.0,8.7,0.0
통영,20221220,1.5,2.8,65.4,0.0,9.0,0.0
통영,20221221,2.1,4.9,94.4,15.9,3.1,0.0
통영,20221222,4.0,0.1,61.9,0.0,0.8,0.0
통영,20221223,5.1,-2.7,52.9,0.0,9.1,0.0
통영,20221224,2.8,-1.1,55.8,0.0,9.1,0.0
통영,20221225,2.5,1.2,55.5,0.0,9.1,0.0
통영,20221226,1.8,1.5,53.5,0.0,7.9,0.0
통영,20221227,1.8,2.6,48.0,0.0,9.1,0.0
통영,20221228,2.0,2.3,56.0,0.0,7.6,0.0
통영,20221229,2.0,1.9,58.5,0.0,8.7,0.0
통영,20221230,1.7,2.3,60.3,0.0,8.5,0.0
통영,20221231,2.1,2.5,56.9,0.0,9.1,0.0
통영,20230101,1.5,3.2,59.3,0.0,8.7,0.0
통영,20230102,2.6,2.9,28.5,0.0,9.1,0.0
통영,20230103,2.1,1.8,38.9,0.0,7.0,0.0
통영,20230104,2.5,2.8,49.3,0.0,8.9,0.0
통영,20230105,1.4,3.5,66.5,0.0,6.8,0.0
통영,20230106,1.4,4.4,69.8,1.3,8.1,0.0
통영,20230107,2.9,5.2,61.0,0.2,8.0,0.0
통영,20230108,1.5,3.9,65.0,0.0,8.8,0.0
통영,20230109,1.8,7.5,73.3,0.0,8.0,0.0
통영,20230110,1.9,6.3,65.8,0.0,8.1,0.0
통영,20230111,1.2,7.2,83.8,0.0,8.9,0.0
통영,20230112,1.1,9.5,89.3,2.3,6.5,0.0
통영,20230113,4.0,14.9,99.1,70.7,1.9,0.0
통영,20230114,1.7,11.2,94.1,0.2,0.0,0.0
통영,20230115,2.5,6.2,85.6,0.1,0.1,0.0
통영,20230116,3.3,1.4,54.6,0.0,9.1,0.0
통영,20230117,2.6,1.1,44.8,0.0,6.5,7.0
통영,20230118,2.3,2.3,54.0,0.0,7.7,11.31
통영,20230119,1.8,2.8,56.5,0.0,9.0,13.01
통영,20230120,3.8,3.5,44.5,0.0,8.6,12.68
통영,20230121,2.4,0.1,35.0,0.0,9.2,14.02
통영,20230122,3.6,2.9,50.1,0.0,0.0,3.65
통영,20230123,2.6,5.5,51.9,0.0,7.0,12.26
통영,20230124,6.8,-4.6,30.4,0.0,9.0,14.49
통영,20230125,3.2,-5.4,28.9,0.0,9.3,14.8
통영,20230126,1.8,0.4,52.5,0.0,1.7,8.53
통영,20230127,5.6,-0.2,37.4,0.0,9.2,14.19
통영,20230128,4.1,-1.7,43.1,0.0,8.6,13.9
통영,20230129,2.8,2.1,52.8,0.0,9.3,14.23
통영,20230130,2.8,2.8,33.4,0.0,9.5,14.87
통영,20230131,2.1,4.0,54.4,0.0,9.1,14.53
통영,20230201,3.0,7.5,53.4,0.0,7.4,12.48
통영,20230202,3.0,3.5,39.9,0.0,7.9,12.92
통영,20230203,2.6,4.8,40.1,0.0,5.4,10.91
통영,20230204,2.5,3.0,33.9,0.0,9.3,15.01
통영,20230205,1.9,3.6,51.9,0.0,9.4,15.19
통영,20230206,2.3,5.5,46.0,0.0,2.6,8.47
통영,20230207,3.0,8.6,54.8,0.0,7.4,13.0
통영,20230208,2.1,8.2,51.9,0.0,9.0,14.79
통영,20230209,3.5,7.0,52.9,7.4,4.5,10.43
통영,20230210,3.7,6.1,79.3,21.0,6.1,13.43
통영,20230211,2.4,5.8,74.0,0.0,1.9,8.0
통영,20230212,2.6,7.0,75.6,0.8,2.9,8.26
통영,20230213,2.8,7.1,75.0,0.7,1.4,4.38
통영,20230214,2.1,6.4,62.4,0.0,7.9,14.23
통영,20230215,2.6,4.9,63.0,0.0,0.8,8.52
통영,20230216,2.1,5.7,71.1,0.0,2.9,9.57
통영,20230217,1.5,5.9,77.9,1.4,0.1,6.1
통영,20230218,1.9,8.1,93.9,2.4,0.0,2.85
통영,20230219,2.6,8.9,58.0,0.0,7.5,13.86
통영,20230220,4.4,3.7,35.3,0.0,9.8,17.64
통영,20230221,3.4,2.2,39.5,0.0,9.7,17.24
통영,20230222,2.6,6.0,58.0,0.1,7.5,16.27
통영,20230223,1.8,8.1,75.8,1.7,7.7,16.33
통영,20230224,2.5,9.0,41.4,0.0,8.5,16.43
통영,20230225,3.5,4.9,29.8,0.0,10.0,18.99
통영,20230226,2.2,4.9,43.8,0.0,10.0,18.94
통영,20230227,1.8,6.6,57.9,0.0,10.1,19.39
통영,20230228,2.5,9.5,65.6,0.0,10.0,19.26
통영,20230301,2.6,9.8,62.9,0.5,1.3,7.02
통영,20230302,3.6,5.4,30.5,0.0,10.2,19.87
통영,20230303,2.0,6.1,45.8,0.0,9.3,19.42
통영,20230304,2.5,9.2,56.8,0.0,8.0,15.65
통영,20230305,2.7,9.7,65.5,0.0,9.2,18.2
통영,20230306,1.9,10.3,68.4,0.0,9.8,19.02
통영,20230307,2.4,12.2,66.6,0.0,9.0,16.94
통영,20230308,2.4,14.0,65.9,0.0,9.7,17.45
통영,20230309,3.4,14.4,84.9,0.0,5.3,12.66
통영,20230310,1.7,13.1,80.3,0.0,8.9,18.27
통영,20230311,1.5,12.8,88.4,0.0,5.7,14.19
통영,20230312,3.2,11.3,78.1,2.7,0.5,6.46
통영,20230313,3.3,5.3,40.9,0.0,10.4,21.93
통영,20230314,2.1,9.5,64.0,0.0,10.5,21.3
통영,20230315,2.3,13.0,79.0,0.0,4.5,14.66
통영,20230316,2.5,12.2,52.6,0.0,8.6,18.74
통영,20230317,2.5,10.4,57.8,0.0,2.9,10.53
통영,20230318,2.6,11.1,55.3,0.0,5.1,14.91
통영,20230319,2.1,10.9,53.9,0.0,10.1,21.71
통영,20230320,1.9,11.5,68.0,0.0,8.7,19.93
통영,20230321,2.3,13.9,65.0,0.0,1.3,9.13
통영,20230322,2.6,15.9,81.9,4.5,0.0,8.22
통영,20230323,2.4,15.6,93.5,46.9,0.1,4.5
통영,20230324,1.3,12.5,85.0,4.2,0.0,4.36
통영,20230325,2.7,11.1,73.8,1.5,3.7,14.9
통영,20230326,2.3,11.8,76.3,0.3,7.3,18.83
통영,20230327,2.6,11.1,39.0,0.0,10.0,23.69
통영,20230328,2.5,11.5,62.1,0.0,10.4,22.97
통영,20230329,0.0,0.0,0.0,0.0,0.0,0.0
통영,20230330,0.0,0.0,0.0,0.0,0.0,0.0
통영,20230331,1.8,16.4,46.9,0.0,10.6,23.66
통영,20230401,2.7,15.6,52.3,0.0,10.2,21.2
통영,20230402,3.1,15.6,44.6,0.0,11.0,24.16
통영,20230403,2.4,14.7,51.3,0.0,11.1,24.49
통영,20230404,2.7,15.4,69.5,0.5,3.3,14.29
통영,20230405,7.3,15.0,88.6,45.8,0.0,1.51
통영,20230406,3.4,12.0,77.4,4.0,2.0,12.1
통영,20230407,3.5,12.7,57.4,2.3,10.3,23.72
통영,20230408,3.5,10.7,30.0,0.0,11.4,25.92
통영,20230409,2.4,12.2,46.5,0.0,11.2,26.56
통영,20230410,3.0,14.1,58.8,0.0,11.0,24.04
통영,20230411,4.5,17.2,74.8,0.0,0.0,0.65
통영,20230412,3.4,14.3,39.9,0.0,11.1,25.71
통영,20230413,2.3,13.5,54.0,0.0,10.7,24.0
통영,20230414,1.5,14.1,84.3,14.5,0.1,5.12
통영,20230415,2.4,13.3,89.3,2.8,0.5,7.72
통영,20230416,1.6,12.8,79.0,0.5,4.2,17.12
통영,20230417,1.9,13.2,71.3,0.0,11.1,24.77
통영,20230418,3.7,16.8,86.0,0.0,0.2,5.72
통영,20230419,1.3,16.6,93.8,1.3,0.0,3.81
통영,20230420,1.4,18.1,79.1,0.0,11.3,24.98
통영,20230421,2.3,17.5,57.8,0.0,9.7,23.55
통영,20230422,2.3,14.8,45.1,0.0,11.3,24.21
통영,20230423,2.1,13.9,50.6,0.0,3.3,13.96
통영,20230424,2.0,13.5,57.4,0.0,0.3,8.06
통영,20230425,2.6,10.5,87.6,16.7,0.0,3.87
통영,20230426,2.7,12.8,63.0,0.0,12.0,27.09
통영,20230427,2.9,14.0,72.5,0.0,11.1,27.45
통영,20230428,2.2,15.8,82.8,0.5,5.4,19.42
통영,20230429,4.7,15.9,89.3,15.1,0.0,3.83
통영,20230430,3.3,14.7,58.1,0.0,11.7,27.81
통영,20230501,2.5,15.8,57.6,0.0,11.9,27.82
통영,20230502,1.8,15.6,66.0,0.0,10.3,25.66
통영,20230503,1.7,16.3,75.5,0.0,1.2,12.09
통영,20230504,3.9,16.8,84.4,15.5,0.0,5.37
통영,20230505,10.8,18.2,94.1,73.3,0.0,2.47
통영,20230506,3.8,15.6,93.0,35.6,0.0,1.92
통영,20230507,3.6,11.9,85.3,10.8,0.0,3.08
통영,20230508,2.6,13.8,59.4,0.0,10.5,24.43
통영,20230509,1.7,15.3,64.3,0.0,11.8,27.55
통영,20230510,1.8,17.4,67.3,0.0,11.3,27.42
통영,20230511,2.0,17.4,62.1,0.0,10.4,25.08
통영,20230512,2.9,16.8,72.8,0.9,5.1,19.79
통영,20230513,1.6,14.3,93.1,10.7,0.4,4.69
통영,20230514,1.9,16.3,88.0,0.0,9.8,26.12
통영,20230515,1.9,17.8,82.5,0.0,11.7,26.42
통영,20230516,2.3,18.3,88.0,0.0,9.4,25.63
통영,20230517,2.0,19.8,87.9,0.0,7.7,24.49
통영,20230518,1.4,17.9,94.3,38.0,0.0,4.23
통영,20230519,2.0,18.2,83.3,1.6,1.1,10.44
통영,20230520,2.1,17.9,78.0,0.0,11.8,28.36
통영,20230521,2.0,19.4,78.5,0.0,12.0,27.64
통영,20230522,1.7,17.6,72.5,0.5,0.6,8.59
통영,20230523,2.1,17.6,70.6,0.0,11.8,27.37
통영,20230524,1.6,17.6,72.8,0.0,6.9,21.98
통영,20230525,2.2,18.3,72.4,0.0,8.2,26.42
통영,20230526,2.4,19.8,85.5,0.1,5.6,20.77
통영,20230527,2.6,21.4,79.8,0.1,5.9,21.79
통영,20230528,4.5,20.8,91.0,9.6,0.0,6.09
통영,20230529,2.8,20.3,96.6,23.9,0.0,2.83
통영,20230530,1.6,18.8,92.1,20.2,0.0,4.92
통영,20230531,2.1,20.0,64.6,0.3,10.7,28.67
통영,20230601,2.8,17.6,88.9,24.4,0.0,4.5
통영,20230602,1.8,22.4,80.6,0.8,10.9,28.55
통영,20230603,2.2,20.5,75.1,0.0,12.1,28.2
통영,20230604,1.8,21.2,65.4,0.0,9.2,24.73
통영,20230605,2.0,22.2,62.1,0.0,2.9,19.26
통영,20230606,2.7,20.0,74.1,0.0,8.6,25.01
통영,20230607,2.2,20.3,78.9,0.0,11.8,24.35
통영,20230608,2.0,20.7,80.1,0.0,6.7,20.36
통영,20230609,2.7,21.2,82.4,0.0,9.3,26.72
통영,20230610,2.5,22.3,80.0,0.0,7.2,23.54
통영,20230611,1.8,22.2,89.1,10.2,5.3,18.18
통영,20230612,1.9,22.3,90.4,7.4,8.9,22.61
통영,20230613,2.0,21.8,85.9,0.0,8.1,23.2
통영,20230614,1.9,21.7,83.5,0.0,7.9,22.08
통영,20230615,2.4,21.4,81.4,0.0,6.9,20.44
통영,20230616,1.7,22.7,72.9,0.0,10.5,26.95
통영,20230617,1.9,21.6,76.4,0.0,10.1,25.68
통영,20230618,1.9,22.7,76.8,0.0,11.2,27.73
통영,20230619,2.2,24.0,71.0,0.0,11.0,27.16
통영,20230620,2.0,22.8,70.5,3.3,7.1,22.12
통영,20230621,2.5,20.9,93.8,21.1,0.7,8.91
통영,20230622,2.2,23.5,75.5,0.0,11.0,26.67
통영,20230623,1.9,23.1,74.3,0.0,11.4,26.1
통영,20230624,2.0,22.4,78.5,0.0,6.3,22.85
통영,20230625,1.7,21.3,90.1,33.7,0.0,8.14
통영,20230626,6.0,23.9,93.4,3.7,0.0,5.15
통영,20230627,4.5,23.2,92.6,52.9,0.1,5.64
통영,20230628,2.0,21.8,90.8,44.0,2.5,16.79
통영,20230629,4.9,23.9,94.6,10.6,0.0,4.16
통영,20230630,2.7,23.0,94.3,25.4,0.0,4.46
통영,20230701,1.4,23.2,88.1,0.9,4.8,15.39
통영,20230702,1.6,23.7,88.5,0.0,5.3,19.95
통영,20230703,1.3,23.8,92.0,0.0,0.9,12.36
통영,20230704,1.2,23.5,91.6,5.6,0.6,8.67
통영,20230705,4.0,25.2,83.4,25.9,9.7,27.1
통영,20230706,2.1,22.7,90.6,0.0,9.4,25.72
통영,20230707,1.8,22.0,94.3,39.3,0.0,3.53
통영,20230708,1.0,22.2,97.9,11.9,0.0,3.36
통영,20230709,1.7,23.3,95.1,1.4,0.3,8.92
통영,20230710,2.1,24.2,92.3,0.0,1.7,11.48
통영,20230711,3.1,24.5,93.8,8.7,0.2,4.23
통영,20230712,2.1,23.6,95.4,106.6,0.1,5.14
통영,20230713,3.2,25.1,93.4,1.7,0.0,5.34
통영,20230714,7.5,25.8,90.5,11.7,0.0,2.98
통영,20230715,7.5,25.6,92.0,20.2,0.0,5.76
통영,20230716,1.7,23.4,97.8,168.9,0.1,5.35
통영,20230717,3.6,26.0,90.8,4.1,0.7,11.23
통영,20230718,3.2,24.3,97.1,107.8,0.0,5.27
통영,20230719,1.3,24.1,90.9,1.1,2.8,10.69
통영,20230720,1.2,23.5,89.9,0.0,5.0,19.54
통영,20230721,1.2,25.3,81.0,0.0,6.8,19.37
통영,20230722,1.6,24.6,86.3,1.0,0.2,10.17
통영,20230723,5.7,26.3,88.9,44.9,0.4,11.47
통영,20230724,4.0,25.9,91.0,12.0,0.8,9.89
통영,20230725,1.6,25.7,90.1,12.7,4.7,17.42
통영,20230726,1.5,26.5,88.9,0.0,4.4,17.53
통영,20230727,1.4,27.1,85.1,0.0,10.0,26.79
통영,20230728,1.1,27.2,81.0,0.0,3.7,17.23
통영,20230729,1.5,27.5,81.4,0.0,12.0,26.78
통영,20230730,1.7,27.4,82.3,0.0,10.6,26.75
통영,20230731,1.5,28.0,77.8,0.0,11.2,26.13
통영,20230801,2.3,28.5,74.6,0.0,10.4,24.5
통영,20230802,2.3,28.3,78.9,0.0,11.9,26.53
통영,20230803,1.4,28.5,77.1,0.0,12.0,27.45
통영,20230804,1.4,28.8,73.9,0.0,11.0,24.48
통영,20230805,1.9,29.5,73.6,0.0,12.1,26.8
통영,20230806,2.0,30.0,70.3,0.0,6.5,18.91
통영,20230807,2.5,30.2,69.4,0.0,10.4,24.36
통영,20230808,2.7,29.8,68.9,0.0,11.4,26.62
통영,20230809,5.2,25.6,89.9,63.2,0.0,2.76
통영,20230810,4.6,25.2,86.0,136.3,1.2,9.04
통영,20230811,2.8,27.0,78.1,0.0,8.4,20.65
통영,20230812,2.2,27.4,77.4,0.0,9.7,24.56
통영,20230813,1.9,27.1,78.0,0.0,9.9,23.69
통영,20230814,1.9,27.4,77.0,0.0,8.9,23.38
통영,20230815,2.4,26.9,76.5,0.0,10.3,25.16
통영,20230816,2.4,26.6,82.8,0.0,2.0,15.12
통영,20230817,1.4,26.2,81.3,0.0,2.1,12.29
통영,20230818,1.5,27.1,81.8,0.0,2.7,14.11
통영,20230819,2.3,26.0,94.3,22.9,0.0,3.43
통영,20230820,1.9,27.9,86.1,0.0,9.6,21.64
통영,20230821,1.7,27.5,85.4,0.0,7.6,19.78
통영,20230822,2.6,27.6,85.4,0.0,6.3,19.35
통영,20230823,3.3,27.7,86.0,15.9,6.9,20.61
통영,20230824,5.3,26.0,91.4,92.7,0.2,7.39
통영,20230825,2.3,26.9,78.6,0.0,10.9,25.12
통영,20230826,1.6,26.9,77.6,0.0,10.6,23.92
통영,20230827,2.3,27.2,78.3,0.0,10.3,23.01
통영,20230828,1.8,26.8,79.9,0.2,2.5,11.26
통영,20230829,5.0,26.7,87.5,34.1,0.6,7.21
통영,20230830,2.9,26.0,91.1,22.5,0.0,4.05
통영,20230831,1.3,26.1,89.5,3.8,3.2,14.7
통영,20230901,1.5,24.3,95.5,57.2,0.0,3.85
통영,20230902,2.3,24.3,92.4,15.2,1.1,7.6
통영,20230903,2.3,26.3,84.6,0.0,7.1,19.21
